Code,Description
W498,Other specified prosthetic replacement of head of humerus using cement
W499,Unspecified prosthetic replacement of head of humerus using cement
W501,Primary prosthetic replacement of head of humerus not using cement
W502,Conversion to prosthetic replacement of head of humerus not using cement
W503,Revision of prosthetic replacement of head of humerus not using cement
W504,Resurfacing hemiarthroplasty of head of humerus not using cement
W508,Other specified prosthetic replacement of head of humerus not using cement
W511,Primary prosthetic replacement of head of humerus NEC
W512,Conversion to prosthetic replacement of head of humerus NEC
W513,Revision of prosthetic replacement of head of humerus NEC
W514,Attention to prosthetic replacement of head of humerus NEC
W515,Resurfacing hemiarthroplasty of head of humerus NEC
W518,Other specified other prosthetic replacement of head of humerus
W519,Unspecified other prosthetic replacement of head of humerus
W521,Primary prosthetic replacement of articulation of bone using cement NEC
W522,Conversion to prosthetic replacement of articulation of bone using cement NEC
W523,Revision of prosthetic replacement of articulation of bone using cement NEC
W531,Primary prosthetic replacement of articulation of bone not using cement NEC
W532,Conversion to prosthetic replacement of articulation of bone not using cement NEC
W533,Revision of prosthetic replacement of articulation of bone not using cement NEC
W538,Other specified prosthetic replacement of articulation of other bone not using cement
W541,Primary prosthetic replacement of articulation of bone NEC
W542,Conversion to prosthetic replacement of articulation of bone NEC
W543,Revision of prosthetic replacement of articulation of bone NEC
W544,Attention to prosthetic replacement of articulation of bone NEC
W548,Other specified other prosthetic replacement of articulation of other bone
W549,Unspecified other prosthetic replacement of articulation of other bone
W551,Primary prosthetic interposition arthroplasty of joint
W558,Other specified prosthetic interposition reconstruction of joint
W561,Primary interposition arthroplasty of metatarsophalangeal joint NEC
W562,Primary interposition arthroplasty of joint NEC
W568,Other specified other interposition reconstruction of joint
W569,Unspecified other interposition reconstruction of joint
W571,Primary excision arthroplasty of first metatarsophalangeal joint
W572,Primary excision arthroplasty of joint NEC
W578,Other specified excision reconstruction of joint
W579,Unspecified excision reconstruction of joint
W581,Primary resurfacing arthroplasty of joint
W588,Other specified other reconstruction of joint
W589,Unspecified other reconstruction of joint
W591,Fusion of first metatarsophalangeal joint and replacement of lesser metatarsophalangeal joint
W592,Fusion of first metatarsophalangeal joint and excision of lesser metatarsophalangeal joint
W593,Fusion of first metatarsophalangeal joint NEC
W594,Fusion of interphalangeal joint of great toe
W595,Fusion of interphalangeal joint of toe NEC
W598,Other specified fusion of joint of toe
W599,Unspecified fusion of joint of toe
W601,Primary arthrodesis and extra-articular bone graft NEC
W608,Other specified fusion of other joint and extra-articular bone graft
W609,Unspecified fusion of other joint and extra-articular bone graft
W611,Primary arthrodesis and articular bone graft NEC
W618,Other specified fusion of other joint and other articular bone graft
W619,Unspecified fusion of other joint and other articular bone graft
W621,Primary arthrodesis and internal fixation of joint NEC
W622,Primary arthrodesis and external fixation of joint NEC
W628,Other specified other primary fusion of other joint
W629,Unspecified other primary fusion of other joint
W691,Total synovectomy
W692,Subtotal synovectomy
W693,Partial synovectomy
W694,Open biopsy of synovial membrane of joint
W695,Open division of synovial plica
W698,Other specified open operations on synovial membrane of joint
W699,Unspecified open operations on synovial membrane of joint
W701,Open total excision of semilunar cartilage
W702,Open excision of semilunar cartilage NEC
W703,Open repair of semilunar cartilage
W708,Other specified open operations on semilunar cartilage
W711,Open drilling of articular cartilage
W712,Open excision of intra-articular osteophyte
W713,Forage of joint
W714,Open autologous chondrocyte implantation into articular structure
W718,Other specified other open operations on intra-articular structure
W719,Unspecified other open operations on intra-articular structure
W721,Primary prosthetic replacement of multiple ligaments
W722,Prosthetic replacement of multiple ligaments NEC
W723,Primary prosthetic replacement of intra-articular ligament
W724,Prosthetic replacement of intra-articular ligament NEC
W725,Primary prosthetic replacement of extra-articular ligament
W726,Prosthetic replacement of extra-articular ligament NEC
W728,Other specified prosthetic replacement of ligament
W729,Unspecified prosthetic replacement of ligament
W731,Primary extra-articular prosthetic augmentation of intra-articular ligament NEC
W732,Extra-articular prosthetic augmentation of intra-articular ligament NEC
W733,Primary prosthetic reinforcement of intra-articular ligament NEC
W734,Prosthetic reinforcement of intra-articular ligament NEC
W738,Other specified prosthetic reinforcement of ligament
W739,Unspecified prosthetic reinforcement of ligament
W741,Reconstruction of multiple ligaments NEC
W742,Reconstruction of intra-articular ligament NEC
W743,Reconstruction of extra-articular ligament NEC
W748,Other specified other reconstruction of ligament
W749,Unspecified other reconstruction of ligament
W751,Open repair of multiple ligaments NEC
W752,Open repair of intra-articular ligament NEC
W753,Open repair of extra-articular ligament NEC
W758,Other specified other open repair of ligament
W759,Unspecified other open repair of ligament
W761,Excision of ligament
W762,Excision of lesion of ligament
W763,Biopsy of lesion of ligament
W768,Other specified other operations on ligament
W769,Unspecified other operations on ligament
W771,Repair of capsule of joint for stabilisation of joint NEC
W772,Transposition of muscle for stabilisation of joint
W773,Blocking operations on joint using prosthesis for stabilisation of joint
W774,Blocking operations on joint using bone for stabilisation of joint
W775,Periarticular osteotomy for stabilisation of joint
W776,Annular ligament reconstruction for stabilisation of joint
W777,Transposition of ligament for stabilisation of joint
W778,Other specified stabilising operations on joint
W779,Unspecified stabilising operations on joint
W781,Release of contracture of shoulder joint
W782,Release of contracture of hip joint
W783,Release of contracture of knee joint
W784,Limited release of contracture of capsule of joint
W785,Release of contracture of elbow joint
W788,Other specified release of contracture of joint
W789,Unspecified release of contracture of joint
W791,Soft tissue correction of hallux valgus
W792,Excision of bunion NEC
W793,Syndactylisation of lesser toes
W798,Other specified soft tissue operations on joint of toe
W799,Unspecified soft tissue operations on joint of toe
W811,Excision of lesion of joint NEC
W812,Open removal of loose body from joint
W814,Incision of joint NEC
W815,Exploration of joint NEC
W816,Capsulorrhaphy of joint
W817,Insertion of therapeutic spacer into joint
W818,Other specified other open operations on joint
W819,Unspecified other open operations on joint
W821,Endoscopic total excision of semilunar cartilage
W822,Endoscopic resection of semilunar cartilage NEC
W823,Endoscopic repair of semilunar cartilage
W828,Other specified therapeutic endoscopic operations on semilunar cartilage
W829,Unspecified therapeutic endoscopic operations on semilunar cartilage
W831,Endoscopic drilling of lesion of articular cartilage
W832,Endoscopic fixation of lesion of articular cartilage
W833,Endoscopic shaving of articular cartilage
W834,Endoscopic articular abrasion chondroplasty
W835,Endoscopic articular thermal chondroplasty
W836,Endoscopic excision of articular cartilage NEC
W837,Endoscopic osteochondral autograft
W838,Other specified therapeutic endoscopic operations on other articular cartilage
W839,Unspecified therapeutic endoscopic operations on other articular cartilage
W841,Endoscopic repair of intra-articular ligament
W842,Endoscopic reattachment of intra-articular ligament
W843,Endoscopic division of synovial plica
W844,Endoscopic decompression of joint
W845,Endoscopic drilling of epiphysis for repair of articular cartilage
W846,Endoscopic excision of synovial plica
W847,Endoscopic repair of superior labrum anterior to posterior tear
W848,Other specified therapeutic endoscopic operations on other joint structure
W849,Unspecified therapeutic endoscopic operations on other joint structure
W851,Endoscopic removal of loose body from knee joint
W853,Endoscopic autologous chondrocyte implantation of knee joint
W858,Other specified therapeutic endoscopic operations on cavity of knee joint
W859,Unspecified therapeutic endoscopic operations on cavity of knee joint
W861,Endoscopic removal of loose body from joint NEC
W868,Other specified therapeutic endoscopic operations on cavity of other joint
W869,Unspecified therapeutic endoscopic operations on cavity of other joint
W871,Diagnostic endoscopic examination of knee joint and biopsy of lesion of knee joint
W878,Other specified diagnostic endoscopic examination of knee joint
W879,Unspecified diagnostic endoscopic examination of knee joint
W881,Diagnostic endoscopic examination of joint and biopsy of lesion of joint NEC
W888,Other specified diagnostic endoscopic examination of other joint
W889,Unspecified diagnostic endoscopic examination of other joint
W891,Endoscopic chondroplasty NEC
W892,Endoscopic harvest of autologous chondrocytes
W898,Other specified other therapeutic endoscopic operations on other articular cartilage
W902,Arthrography
W903,Injection of therapeutic substance into joint
W904,Injection into joint NEC
W908,Other specified puncture of joint
W909,Unspecified puncture of joint
W911,Manipulation of joint using traction NEC
W912,Ponsetti manipulation
W913,Manipulation of prosthetic joint NEC
W918,Other specified other manipulation of joint
W919,Unspecified other manipulation of joint
W921,Biopsy of lesion of joint NEC
W922,Distension of joint
W923,Examination of joint under image intensifier
W924,Examination of joint under anaesthetic
W925,Examination of joint NEC
W926,Chemical synovectomy
W927,Radiation synovectomy
W928,Other specified other operations on joint
W931,Primary hybrid prosthetic replacement of hip joint using cemented acetabular component
W932,Conversion to hybrid prosthetic replacement of hip joint using cemented acetabular component
W933,Revision of hybrid prosthetic replacement of hip joint using cemented acetabular component
W941,Primary hybrid prosthetic replacement of hip joint using cemented femoral component
W942,Conversion to hybrid prosthetic replacement of hip joint using cemented femoral component
W943,Revision of hybrid prosthetic replacement of hip joint using cemented femoral component
W949,Unspecified hybrid prosthetic replacement of hip joint using cemented femoral component
W951,Primary hybrid prosthetic replacement of hip joint using cement NEC
W952,Conversion to hybrid prosthetic replacement of hip joint using cement NEC
W953,Revision of hybrid prosthetic replacement of hip joint using cement NEC
W954,Attention to hybrid prosthetic replacement of hip joint using cement NEC
W959,Unspecified hybrid prosthetic replacement of hip joint using cement
W961,Primary total prosthetic replacement of shoulder joint using cement
W962,Conversion to total prosthetic replacement of shoulder joint using cement
W963,Revision of total prosthetic replacement of shoulder joint using cement
W964,Revision of one component of total prosthetic replacement of shoulder joint using cement
W965,Primary reverse polarity total prosthetic replacement of shoulder joint using cement
W966,Revision of reverse polarity total prosthetic replacement of shoulder joint using cement
W968,Other specified total prosthetic replacement of shoulder joint using cement
W969,Unspecified total prosthetic replacement of shoulder joint using cement
W971,Primary total prosthetic replacement of shoulder joint not using cement
W972,Conversion to total prosthetic replacement of shoulder joint not using cement
W973,Revision of total prosthetic replacement of shoulder joint not using cement
W974,Revision of one component of total prosthetic replacement of shoulder joint not using cement
W975,Primary reverse polarity total prosthetic replacement of shoulder joint not using cement
W976,Revision of reverse polarity total prosthetic replacement of shoulder joint not using cement
W978,Other specified total prosthetic replacement of shoulder joint not using cement
W980,Conversion from total prosthetic replacement of shoulder joint NEC
W981,Primary total prosthetic replacement of shoulder joint NEC
W982,Conversion to total prosthetic replacement of shoulder joint NEC
W983,Revision of total prosthetic replacement of shoulder joint NEC
W984,Attention to total prosthetic replacement of shoulder joint NEC
W985,Revision of one component of total prosthetic replacement of shoulder joint NEC
W986,Primary reverse polarity total prosthetic replacement of shoulder joint NEC
W987,Revision of reverse polarity total prosthetic replacement of shoulder joint NEC
W988,Other specified total prosthetic replacement of shoulder joint
X058,Other specified implantation of prosthesis for limb
X058,Other specified implantation of prosthesis for limb
X191,Reduction of Sprengel deformity
X192,Correction of obstetric palsy
X198,Other specified correction of congenital deformity of shoulder or upper arm
X202,Excision of anlage of ulna
X203,Centralisation of carpus for correction of congenital deformity of forearm
X204,Revision of release of radius for correction of congenital deformity of forearm
X208,Other specified correction of congenital deformity of forearm
X209,Unspecified correction of congenital deformity of forearm
X211,Reduction of gigantism of hand
X213,Correction of syndactyly of fingers using skin graft
X214,Correction of syndactyly of fingers using skin expander
X215,Amputation of duplicate thumb
X216,Amputation of supernumerary finger NEC
X217,Reconstruction of radial club hand
X218,Other specified correction of congenital deformity of hand
X219,Unspecified correction of congenital deformity of hand
X221,Open reduction of congenital deformity of hip
X222,Primary osteotomy of pelvis for correction of congenital deformity of hip
X223,Secondary arthroplasty of hip for correction of congenital deformity of hip
X224,Intra-articular soft tissue procedures for correction of congenital deformity of hip
X225,Extra-articular procedures for correction of congenital deformity of hip
X228,Other specified correction of congenital deformity of hip
X229,Unspecified correction of congenital deformity of hip
X231,Operative reduction of congenital dislocation of knee
X232,Correction of pseudoarthrosis of tibia
X233,Excision of anlage of fibula
X234,Excision of anlage of tibia
X238,Other specified correction of congenital deformity of leg
X239,Unspecified correction of congenital deformity of leg
X241,Release of pantalar joints for correction of congenital deformity of foot
X242,Posterior release of joints of foot for correction of congenital deformity of foot
X243,Medial release of joints of foot for correction of congenital deformity of foot
X244,Anterior release of joints of foot for correction of congenital deformity of foot
X248,Other specified primary correction of congenital deformity of foot
X249,Unspecified primary correction of congenital deformity of foot
X251,Osteotomy of body of os calcis
X252,Wedge tarsectomy for correction of congenital deformity of foot
X253,Reduction of gigantism of foot
X254,Separation of tarsal coalition
X258,Other specified other correction of congenital deformity of foot
X259,Unspecified other correction of congenital deformity of foot
X271,Release of Streeter band
X272,Release of syndactyly of toes
X273,Amputation of supernumerary toe
X274,Correction of curly fifth toe
X275,Correction of congenital crossed toes
X278,Other specified correction of minor congenital deformity of foot
X279,Unspecified correction of minor congenital deformity of foot
